category,name,sku,price,unit,url,image
Lumber,"Brown Deck Screws #8 x 1-1/2"" 20lbs",2183326,109.99,/each,https://downtownlumber.com/p/brown-deck-screws-8-x-1-12-20lbs/2183326,https://ik.imagekit.io/toolbx/p_1681618507595_cc121da4-d6e5-4f82-b708-526316205df4_2183326.jpg
Lumber,"Deckorators Round Baluster Black 3/4"" x 36"" 10pk",2527292,54.99,/each,https://downtownlumber.com/p/deckorators-round-baluster-black-34-x-36-10pk/2527292,https://ik.imagekit.io/toolbx/p_1685851311917_e567c24a-c2f2-46d9-9c26-0791c9907202_2527292.jpg
Lumber,"LVL BEAM 7-1/4""X10'",7LVL-10,59.90,/each,https://downtownlumber.com/p/lvl-beam-7-14x10/7LVL-10,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,2x4x12' LVL Stud,312LVL-12,33.48,/each,https://downtownlumber.com/p/2x4x12-lvl-stud/312LVL-12,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,2x6x12' LVL Stud,512LVLS-12,50.28,/each,https://downtownlumber.com/p/2x6x12-lvl-stud/512LVLS-12,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,2x6x10' LVL Stud,512LVLS-10,41.90,/each,https://downtownlumber.com/p/2x6x10-lvl-stud/512LVLS-10,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,"Joist Protector Guard 4""x75'",2745844,18.49,/each,https://downtownlumber.com/p/joist-protector-guard-4x75/2745844,https://ik.imagekit.io/toolbx/p_1670303401173_523b32e7-b3cf-408a-8a87-83d4c2147468_2745844.jpg
Lumber,"Spiral Ardox Galvanized Nails 2"" -600pk",2130402,23.99,/each,https://downtownlumber.com/p/spiral-ardox-galvanized-nails-2-600pk/2130402,https://ik.imagekit.io/toolbx/p_1681618535295_6960964d-cdab-49d0-a25a-b318c5f5c151_2130402.jpg
Lumber,"Brown Deck Screws #8 x 1-1/4"" 20lbs",2183322,109.99,/each,https://downtownlumber.com/p/brown-deck-screws-8-x-1-14-20lbs/2183322,https://ik.imagekit.io/toolbx/p_1681618503058_3a7d73ee-d3f8-4f26-a9c7-719d43868722_2183322.jpg
Lumber,"Brown Deck Screws #8 x 2"" 400pc",2183387,29.99,/each,https://downtownlumber.com/p/brown-deck-screws-8-x-2-400pc/2183387,https://ik.imagekit.io/toolbx/p_1681618480593_057294eb-45a5-4f73-b93a-00c65d7be5df_2183387.jpg
Lumber,"I-Joist P3-80 (2X4) 9 1/2""X18'",RFPI80912-18,95.22,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x18/RFPI80912-18,https://ik.imagekit.io/toolbx/p_1675919397679_8ff10914-198a-4594-b365-507bc8d20953_RFPI80912-18.jpg
Lumber,2x8x14' Premium WR Cedar,2814C,89.99,/each,https://downtownlumber.com/p/2x8x14-premium-wr-cedar/2814C,https://ik.imagekit.io/toolbx/p_1669784654995_d01db3da-3931-4223-a21d-53a9dc5a085f_2814C.jpg
Lumber,"LVL BEAM 16""X16'",16LVL-16,239.84,/each,https://downtownlumber.com/p/lvl-beam-16x16/16LVL-16,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"Brown Deck Screws #10 x 3-1/2"" -175pc",2183383,32.99,/each,https://downtownlumber.com/p/brown-deck-screws-10-x-3-12-175pc/2183383,https://ik.imagekit.io/toolbx/p_1681618494232_21e859e6-dd1d-4816-84ee-775204c4f6dd_2183383.jpg
Lumber,2x6x20' LVL Stud,512LVLS-20,83.80,/each,https://downtownlumber.com/p/2x6x20-lvl-stud/512LVLS-20,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,Gate Bracket Kit Black,2373504,38.99,/each,https://downtownlumber.com/p/gate-bracket-kit-black/2373504,https://ik.imagekit.io/toolbx/p_1669784995761_7c4f2f5a-7325-46de-a4e0-09dd007fd833_2373504.jpg
Lumber,"LVL BEAM 16""X8'",16LVL-8,119.92,/each,https://downtownlumber.com/p/lvl-beam-16x8/16LVL-8,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"FlatLOK Flathead 6-3/4"" - Single",634FL,2.69,/each,https://downtownlumber.com/p/flatlok-flathead-6-34-single/634FL,https://ik.imagekit.io/toolbx/ecommerce/DTL/634FL.png
Lumber,4x4x16' Sienna Pressure Treated Lumber,4416PT,36.99,/each,https://downtownlumber.com/p/4x4x16-sienna-pressure-treated-lumber/4416PT,https://ik.imagekit.io/toolbx/p_1679458940765_05a48c85-d3fe-47ec-a796-f1d45bca2861_4416PT.jpg
Lumber,Joist Hanger True Single 2x10,TJ210,3.99,/each,https://downtownlumber.com/p/joist-hanger-true-single-2x10/TJ210,https://ik.imagekit.io/toolbx/1741612820712
Lumber,"LVL BEAM 16""X14'",16LVL-14,209.86,/each,https://downtownlumber.com/p/lvl-beam-16x14/16LVL-14,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"I-Joist P3-80 (2x4) 9 1/2""x12'",RFPI80912-12,63.48,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x12/RFPI80912-12,https://ik.imagekit.io/toolbx/p_1675918922585_b34c3726-8b9d-41d3-961b-f64dad677206_RFPI80912-12.jpg
Lumber,"Deckorators Round Baluster Black 3/4"" x 32"" 10pk",2527302,49.99,/each,https://downtownlumber.com/p/deckorators-round-baluster-black-34-x-32-10pk/2527302,https://ik.imagekit.io/toolbx/p_1685851312776_fb4ce510-0f65-4703-8598-1f8736d5acd6_2527302.jpg
Lumber,"LVL BEAM 14""X8'",14LVL-8,95.92,/each,https://downtownlumber.com/p/lvl-beam-14x8/14LVL-8,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"LVL BEAM 14""X14'",14LVL-14,167.86,/each,https://downtownlumber.com/p/lvl-beam-14x14/14LVL-14,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,Joist Hanger True Single 2x8,TJ28,3.99,/each,https://downtownlumber.com/p/joist-hanger-true-single-2x8/TJ28,https://ik.imagekit.io/toolbx/1741612778493
Lumber,"LVL BEAM 7-1/4""X8'",7LVL-8,47.92,/each,https://downtownlumber.com/p/lvl-beam-7-14x8/7LVL-8,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"Rimboard 1 1/8""x16""x12'",16RIM,64.99,/each,https://downtownlumber.com/p/rimboard-1-18x16x12/16RIM,https://ik.imagekit.io/toolbx/p_1677647729496_45aa450a-5df5-454e-9348-ab57484d2a94_16RIM.jpg
Lumber,PL Premium Construction Adhesive 825ml,2030590,19.49,/each,https://downtownlumber.com/p/pl-premium-construction-adhesive-825ml/2030590,https://ik.imagekit.io/toolbx/p_1670130635551_200d81b8-8932-4ca6-8a2e-b2a6e9adfdfd_2030590.jpg
Lumber,2X10X14' Sienna Pressure Treated Lumber,21014PT,44.98,/each,https://downtownlumber.com/p/2x10x14-sienna-pressure-treated-lumber/21014PT,https://ik.imagekit.io/toolbx/p_1679458936202_1a61fb1b-9446-40ea-aa2f-4898fb436ef5_21014PT.jpg
Lumber,2x6x16' LVL Stud,512LVLS-16,67.04,/each,https://downtownlumber.com/p/2x6x16-lvl-stud/512LVLS-16,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,"Brown Deck Screws #8 x 3"" -300pc",2183393,33.99,/each,https://downtownlumber.com/p/brown-deck-screws-8-x-3-300pc/2183393,https://ik.imagekit.io/toolbx/p_1681618489643_5cb49162-f7fc-4c8b-a2a8-4fdf32966ac7_2183393.jpg
Lumber,"LVL BEAM 7 1/4""X18'",7LVL-18,107.82,/each,https://downtownlumber.com/p/lvl-beam-7-14x18/7LVL-18,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"Spiral Ardox Galvanized Nails 3-1/2"" -150pk",2130385,22.99,/each,https://downtownlumber.com/p/spiral-ardox-galvanized-nails-3-12-150pk/2130385,https://ik.imagekit.io/toolbx/p_1681618539915_bfad82de-a0a3-4d3b-9c57-cb5a07d5c32f_2130385.jpg
Lumber,2x6x8' LVL Stud,512LVLS-8,33.52,/each,https://downtownlumber.com/p/2x6x8-lvl-stud/512LVLS-8,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,Gate Hardware Kit Black 3pc,2373005,37.99,/each,https://downtownlumber.com/p/gate-hardware-kit-black-3pc/2373005,https://ik.imagekit.io/toolbx/p_1669784991037_c57fd50b-0075-4a8f-9c71-955ae2921b98_2373005.jpg
Lumber,Deckorators Round Baluster Connectors Stair Angle Black 20pk,2527332,12.49,/each,https://downtownlumber.com/p/deckorators-round-baluster-connectors-stair-angle-black-20pk/2527332,https://ik.imagekit.io/toolbx/p_1685851291532_433cd78a-89d5-43db-868d-04198f937822_2527332.jpg
Lumber,2x8x10' Premium WR Cedar,2810C,64.97,/each,https://downtownlumber.com/p/2x8x10-premium-wr-cedar/2810C,https://ik.imagekit.io/toolbx/p_1669784458224_36d73737-6c77-49a2-af30-f8a060bdb1c3_2810C.jpg
Lumber,"Deckorators Round Baluster Black 3/4"" x 26"" 10pc",2527290,42.99,/each,https://downtownlumber.com/p/deckorators-round-baluster-black-34-x-26-10pc/2527290,https://ik.imagekit.io/toolbx/p_1685851306914_37c45348-c8aa-4cf6-b9e4-0286e10e210d_2527290.jpg
Lumber,6x6x8' Sienna Pressure Treated Lumber,668PT,44.98,/each,https://downtownlumber.com/p/6x6x8-sienna-pressure-treated-lumber/668PT,https://ik.imagekit.io/toolbx/src-img/199514432099
Lumber,Deckorators Black Fence Rail Bracket 2 x 4 2pk,2527335,13.99,/each,https://downtownlumber.com/p/deckorators-black-fence-rail-bracket-2-x-4-2pk/2527335,https://ik.imagekit.io/toolbx/p_1685851317527_fadf697d-70a8-4c9d-a11c-70fdba380cce_2527335.jpg
Lumber,Hanger For LVL 5-1/4x9 HGUS55010 Triple Face Mount,HGUS55010,27.99,/each,https://downtownlumber.com/p/hanger-for-lvl-5-14x9-hgus55010-triple-face-mount/HGUS55010,https://ik.imagekit.io/toolbx/p_1657823737750_0868b146-9185-4210-a5bf-8ebc9ef803da.jpg
Lumber,"LVL BEAM 14""X10'",14LVL-10,119.90,/each,https://downtownlumber.com/p/lvl-beam-14x10/14LVL-10,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"LVL BEAM 14""X16'",14LVL-16,191.84,/each,https://downtownlumber.com/p/lvl-beam-14x16/14LVL-16,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"I-Joist P3-80 (2x4) 9 1/2""x8'",RFPI80912-8,42.32,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x8/RFPI80912-8,https://ik.imagekit.io/toolbx/p_1675919402752_0e5ef179-3b39-4e1a-803d-6ef4ea278dd5_RFPI80912-8.jpg
Lumber,"LVL BEAM 16""X10'",16LVL-10,149.90,/each,https://downtownlumber.com/p/lvl-beam-16x10/16LVL-10,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"LVL BEAM 14""X18'",14LVL-18,215.82,/each,https://downtownlumber.com/p/lvl-beam-14x18/14LVL-18,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,6x6x10' Sienna Pressure Treated Lumber,6610PT,55.98,/each,https://downtownlumber.com/p/6x6x10-sienna-pressure-treated-lumber/6610PT,https://ik.imagekit.io/toolbx/src-img/199514432099
Lumber,Deckorators Round Baluster Connectors Straight Black 20pk,2527330,12.49,/each,https://downtownlumber.com/p/deckorators-round-baluster-connectors-straight-black-20pk/2527330,https://ik.imagekit.io/toolbx/p_1685851301211_02d1fbed-0ce7-4489-ba90-7ce05c5a8e33_2527330.jpg
Lumber,1x4x12' Premium WR Cedar,1412C,14.99,/each,https://downtownlumber.com/p/1x4x12-premium-wr-cedar/1412C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png
Lumber,"LVL BEAM 16""X12'",16LVL-12,179.88,/each,https://downtownlumber.com/p/lvl-beam-16x12/16LVL-12,https://ik.imagekit.io/toolbx/src-img/158706539262
Lumber,"I-Joist P3-80 (2X4) 9 1/2""X10'",RFPI80912-10,52.90,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x10/RFPI80912-10,https://ik.imagekit.io/toolbx/p_1675918921393_fce11392-1ed8-4a96-b86e-4f30c90388e6_RFPI80912-10.jpg
Lumber,2x4x10' LVL Stud,312LVL-10,27.90,/each,https://downtownlumber.com/p/2x4x10-lvl-stud/312LVL-10,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png
Lumber,"2x2x42"" Sienna Pressure Treated Lumber Ballister",2242PT,3.99,/each,https://downtownlumber.com/p/2x2x42-sienna-pressure-treated-lumber-ballister/2242PT,https://ik.imagekit.io/toolbx/p_1669957765421_621a5546-d55e-45b4-8c9c-ab5a5d1d5aa9_2242PT.jpg
Lumber,"I-Joist P3-80 (2X4) 9 1/2""X14'",RFPI80912-14,74.06,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-9-12x14/RFPI80912-14,https://ik.imagekit.io/toolbx/p_1675919388539_d94e2412-8ef8-46b2-8251-3b2a13665423_RFPI80912-14.jpg
Lumber,1x6x10' Sienna Pressure Treated Lumber Fence Boards,1610PT,9.49,/each,https://downtownlumber.com/p/1x6x10-sienna-pressure-treated-lumber-fence-boards/1610PT,https://ik.imagekit.io/toolbx/p_1657848613626_c7234e03-e6cb-441d-96f7-e7923facdc6a.jpg
Lumber,Cedar Wood Shims -10/10,shims,14.99,/each,https://downtownlumber.com/p/cedar-wood-shims-1010/shims,https://ik.imagekit.io/toolbx/p_1657819354734_8a8516cb-691b-4efb-9344-1bc4643df4d4.jpg
Lumber,1x4x10' Premium WR Cedar,1410C,12.49,/each,https://downtownlumber.com/p/1x4x10-premium-wr-cedar/1410C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png
